id,votes
1Lq3ghX6yzJ7MsWXDkgIGQ,1.399785
zulCqAo_XY9wAefJ58H9Fw,0.129231
ptm1X6ReMEYg1Y203KXkxQ,0.087271
JCCe3m0LK7dGGxO4ntoGLg,1.858102
CeOpuUly_s75QSuHKtfxng,0.541611
f_npHQr9DblCH634th98eg,0.478275
vbxsk-vbWpOlpx_hzVANzQ,0.201252
GGMxcqghneND0JUzgZo85A,0.233146
sGQe6moDXutDOSSK8h_1WQ,0.266794
SqN9ixz36WOnVemJ7YyzWg,1.220905
wSUIU6De7q4z-ofz_2L4gA,1.592398
FlNn8JKKAC59B6NL97-SSg,0.029563
LX6L_WKNQPmvY9UVDGmWCQ,0.532317
0Yv3LLiAE0vNkET_i5zMgw,1.001370
Wxf_QtNh3tG6VKVg6vkNYA,1.381026
-F87KP39UTIthblo0zPPHA,0.760885
Rj89qPo8leEW9fVNAtb3Ow,2.105351
wQ2ibGmY3uW13Cxt7B0AVA,0.232247
_01X19lpwdl2r7GzBcCSpA,0.855997
cykSQuOxQ7Tm0hRvplHWDA,0.235150
ZTb_jCK-Zbakttd-VoyUFA,0.527729
a0o2nIHKB_q1WLsRKsCBMg,1.437589
RCEpA6SdpClNns63-VPFMQ,0.699405
CLR3NbnskwmVd2x4Zn4v8A,1.031315
eyDJW1m4XK1vqweRcznBew,4.231467
-42cCcq9_4tJLV3ZfHnHaA,1.778900
88n3EVZwhRYXkoJuelCfQA,0.544004
xRWtSmWF9nnT8HHzoe2ACg,1.301467
W86pCKcclp5c4g-9UI3oOw,0.455725
Kv2ynuWsD_B41BbpWbIl5A,1.325551
FMadPMGVn5nX1XOtJa7Jlw,1.098707
yx2cWLUwerGEL_MJJtsNcQ,0.130827
37256hOSwA0ZeeY_v_-K6Q,1.105153
Nx_ex15K7JlrGQ2taJvB8A,1.252231
Ijf3nKbh0Ob20G9ixAJ_MQ,0.705986
k0Y-ETFcLH8mvVmNx4iRhA,0.596732
kEzbOq36XgPv4tx10THhQw,0.119358
4f5LLGvMzjmXPlJx_Bvkuw,1.359211
UsXbqhPEF619mC8sYmCjsA,1.188626
lqIhjppJtkjG4TC4XjgHJw,0.169423
vu-ITWFoN0g0bL2ZuAJI-Q,0.087953
beynuU-lRZtY99SP7s-zpA,0.048406
xCYL9nAJ6Z4PtBbNTN0O_w,0.524617
w1marIKYBSG1kJPfZFdh0w,0.241239
SjWQ3dIQeYvxukF2t6BIqw,0.141273
xnL2tU4ozCeTm0sDLcvNRg,0.660952
GczmuyZxSpN9oEXbl3E6IA,0.354808
tnr3Rymy2_5ZSfGXel4AVA,1.558069
DYjVRFHvuRRUjGN5FGmqoQ,1.097836
udXh9zE5Vg9xJ3RflapI3Q,1.637451
T1XvvY1AyGGGe_2dzhLrgw,0.582500
KV_4fHDTERKDx-pYiFSNTA,0.436923
jGwnlwuogwfJuH5Vh3hdXw,1.020822
Dj6K1i902X5A1v6FHrP-7Q,1.368462
u0TemrC0hcmr7UVwF6TjYA,0.502735
N5DBaZPINdNabw6fUFpXSA,1.188652
hIMJFxEMbjj1feaeeBi9sA,0.484354
