id,votes
1Lq3ghX6yzJ7MsWXDkgIGQ,1.038231
zulCqAo_XY9wAefJ58H9Fw,0.598371
ptm1X6ReMEYg1Y203KXkxQ,0.690936
JCCe3m0LK7dGGxO4ntoGLg,2.694894
CeOpuUly_s75QSuHKtfxng,1.131511
f_npHQr9DblCH634th98eg,1.246872
vbxsk-vbWpOlpx_hzVANzQ,1.004355
GGMxcqghneND0JUzgZo85A,0.938147
sGQe6moDXutDOSSK8h_1WQ,0.776306
SqN9ixz36WOnVemJ7YyzWg,1.972676
wSUIU6De7q4z-ofz_2L4gA,2.631348
FlNn8JKKAC59B6NL97-SSg,0.663717
LX6L_WKNQPmvY9UVDGmWCQ,1.091627
0Yv3LLiAE0vNkET_i5zMgw,1.329564
Wxf_QtNh3tG6VKVg6vkNYA,1.746741
-F87KP39UTIthblo0zPPHA,1.238523
Rj89qPo8leEW9fVNAtb3Ow,0.627395
wQ2ibGmY3uW13Cxt7B0AVA,0.697546
_01X19lpwdl2r7GzBcCSpA,0.352007
cykSQuOxQ7Tm0hRvplHWDA,1.026106
ZTb_jCK-Zbakttd-VoyUFA,1.138338
a0o2nIHKB_q1WLsRKsCBMg,2.586283
RCEpA6SdpClNns63-VPFMQ,1.261121
CLR3NbnskwmVd2x4Zn4v8A,0.913090
eyDJW1m4XK1vqweRcznBew,4.322397
-42cCcq9_4tJLV3ZfHnHaA,2.516802
88n3EVZwhRYXkoJuelCfQA,1.365635
xRWtSmWF9nnT8HHzoe2ACg,0.886841
W86pCKcclp5c4g-9UI3oOw,1.061296
Kv2ynuWsD_B41BbpWbIl5A,1.086557
FMadPMGVn5nX1XOtJa7Jlw,1.552561
yx2cWLUwerGEL_MJJtsNcQ,0.800427
37256hOSwA0ZeeY_v_-K6Q,1.346239
Nx_ex15K7JlrGQ2taJvB8A,1.862896
Ijf3nKbh0Ob20G9ixAJ_MQ,1.614749
k0Y-ETFcLH8mvVmNx4iRhA,0.954200
kEzbOq36XgPv4tx10THhQw,0.543149
4f5LLGvMzjmXPlJx_Bvkuw,1.958906
UsXbqhPEF619mC8sYmCjsA,0.924582
lqIhjppJtkjG4TC4XjgHJw,0.857321
vu-ITWFoN0g0bL2ZuAJI-Q,0.921966
beynuU-lRZtY99SP7s-zpA,0.562952
xCYL9nAJ6Z4PtBbNTN0O_w,1.043448
w1marIKYBSG1kJPfZFdh0w,0.974666
SjWQ3dIQeYvxukF2t6BIqw,0.591096
xnL2tU4ozCeTm0sDLcvNRg,1.020492
GczmuyZxSpN9oEXbl3E6IA,1.020514
tnr3Rymy2_5ZSfGXel4AVA,2.113826
DYjVRFHvuRRUjGN5FGmqoQ,1.490628
udXh9zE5Vg9xJ3RflapI3Q,1.476452
T1XvvY1AyGGGe_2dzhLrgw,0.992942
KV_4fHDTERKDx-pYiFSNTA,0.862947
jGwnlwuogwfJuH5Vh3hdXw,1.321928
Dj6K1i902X5A1v6FHrP-7Q,0.959942
u0TemrC0hcmr7UVwF6TjYA,0.842404
N5DBaZPINdNabw6fUFpXSA,1.760675
hIMJFxEMbjj1feaeeBi9sA,0.788622
XbYkL-UKbfFSefCkUIuMlA,0.815763
Fs9a1rRyqmqzf3xYVbIobA,1.030470
k7UsJ6Yk7iw6KvcpAzPboQ,0.617922
d_LiUlPzBatB5LJv_XbiQg,0.909852
w2DP4oM9GIH5EFu7WhNToA,0.661894
MDhoCwcRZkQoX6KFQY2bBw,0.968336
gB4aM3Q8Cm6wumiubFLPNQ,1.723721
fECOZjTLV3p44bWrMxGQiw,0.626331
Bl0IDudk9THhgjTJRD5KNA,0.788360
FThLkhyn2GTHTppDQxPYww,1.455566
6q3lCdmrcxSd8BBgIPlpjA,2.327549
320FvbH91FtigNZOSFCVIw,0.918423
3QDUON5x79j17A5MOe58QQ,0.681769
39uZe3R2HHJJgNbEof0ymA,0.555195
XzLaOR65p89WKXehVjnR4Q,0.662470
XCsALFaCPApw_FGj7whjVw,1.426402
PvpUOOG_Qx6XMoOjTIrFWA,0.612394
jAyqvCXY7WOAUep8wt8_bg,1.081488
n0VhFIDJ1z4NEpRceu2OoQ,1.080218
mVgvXzV4NgZekgKtI-qVVA,0.421344
cT4dfEVExCn2jl697eyjrA,0.412623
XVtGSiE1IgungStp51072Q,0.761023
RAes7uYf1ciuuTmIx7_FxA,1.804575
PeRnT-8yUl7vRJboQNiLKQ,0.724974
q7a1im5SuXT_mL_rGR0-LQ,0.869703
ESqd0kCOyKQYgBAxvfTZ_A,0.808650
Dsq4b5pWC_F7iWY5zt1ohg,4.939921
6pHMzZYVkvDU5dV0D4tIHA,1.642041
lV7A6r0koafVgcqvTPJt_A,0.831086
9N0pNeUvWzkJeq4DX7IOXg,1.692389
HAbgUCQC5HGBjrJniIMOGQ,1.112036
_GIzYGNlaMLjucToAQ8icA,1.496450
RMInE3ffU4rQIzlwbRZ8Uw,1.268731
QPPER0DPfrTTQCoj1vMd1g,0.923979
SzYY5ST8JDA_MpqTDm5rxQ,1.988522
Eo-fQsfq5ZGLZrCdO08RYA,0.176107
3dKcM690oTULHquGS9FcSg,0.891740
q3uNdyRE_07VpuTEw1n1pQ,1.595433
cO6--3vrYs72mfzwJYTJKA,0.603938
mi4af3szRDak-rGVEMiyHw,1.428277
rBYe9NNJVIhZJB-qevKS3w,0.926420
T2H1WEQjkCjnyeRTDvh9xw,0.642175
wCv4JHFTk_OY35GRMIk4Zw,1.315251
zhoXcL0F9Dau-w2VQYR8Qw,0.656127
eoIg1vJa9cFTnOT5n5hERA,2.070519
5sXe5EV0hswaVSDU6UORMg,0.559335
SN7VTlhpr2oi9nGmKHWIig,0.810886
7jrEettSFjmVwWJQRmqHVg,1.344442
aER_1lEwaEzQPQhWOBWYeA,2.216059
SW3CEJUhl8Rin85A6RNfyQ,2.758120
HW2ZVimXh1k-K7DzjpRZgQ,0.941750
Z_GuKkOUM4vpRy-q82jnGA,1.226816
D6buhTj4Nle3bjvX6ONlMA,0.967718
ruTPOptWMGwUb3X_eHobwA,2.232463
x50eVVapwVrL8jieOn7Ypg,0.938496
aLLRqFCyADIodW3gwZbJLQ,4.563587
tyIqzAuvFxMRzhv1IfUEIA,0.422682
cVZpK0aZkehhzaPeUa4mCA,1.295465
fqslB5_O78_CAuSHlE_-2Q,1.082926
4JSc8W-i81bPH7UCPG6aHg,1.055801
dkQCsRqEJ90GRG1GxI_rYw,1.183589
jhoDJXekUu-s8-t_murpYA,1.085402
SdG4gOWqmyKdq-Mb6m5c0Q,0.812455
q5eMw0XsQXu2a3aFHcONCg,1.343238
WbPHfwuoRKsAopRa865Jeg,1.054882
SWGegiJcZJLOF4gvjTqtLw,0.829692
cZEWoAYkxiby2a1u9sVGRQ,0.743634
2y9HqF2rzwTVo25tiwc03A,5.301243
a4CWYIP0wHCD7IIaODAQrg,0.672042
oX6G30VFK55L1jCz8Zg1JQ,1.615137
XvCjsnVlXgcmMOHlB8c_Zg,1.727731
PQnAG55JoqsD9XL0a-Un6Q,1.480163
yiSNGkeM5aKXXijTbgKQXg,0.699303
ej6FK6mUq360t3W2A-V5ZA,1.365239
uyM5LDvETveAP7uuE1QY3Q,0.993058
ZEEsfNxfIhpSyNrlmiTznQ,1.557900
LBvFj3gdjKJzoVR9sBggWQ,1.482785
-ZmodfQfum4qEt9-9SYceA,0.540286
1cCdnYWyD-1Wpd7upqgbuw,0.872978
2qnD-AtXqrNV8jis2QPd1w,0.769890
lDX_Mr3K_ycAAQGgtGN2bQ,1.385445
SC7mYx3Mh8RSwy7isHXudA,0.681882
pAgQVgHVIuOfX0UMtWwpqw,1.807433
1rqlHYXV57dj7LWzemk1og,1.840026
ANMNxm6VpiHG-oADDVZifA,0.909865
e9rtzn5VVDRv9ykW6IQ5-w,1.291616
fmN8ys1rjQ04kTwta2RHBw,1.921385
ONMmt2Gsw1tQ6Zk8DOwehg,0.874334
erwLExzTqMSeGkSFa9G8UQ,0.687564
TX4Yj6vJY4tPWAu46BCK-w,3.232143
ogAC16LE2RZUpfZx2NFLxA,1.558784
OrImQMU8t2drAoBIB3DL7w,1.724697
jjmLtREnjpzlXhm1EPs1ZQ,1.590233
gMGrxVsskvoyQ2Jv4j4GIg,1.034077
U956a4KhFtkm9bmbA_tFQw,0.832730
Yc6xvoaLq0zp3DAFlItn1Q,1.115294
K0Z_OV0d4cgEyStkBgRyeA,0.902921
OmOxWk03QDud8XRyzOpq8g,4.181935
OdLESDnP9UGwoToR4kt_Cg,1.133123
uDqewZRuoY0T-F-GffdAWQ,0.819260
Mys1TLWjWt8YH5h2zHcwCw,1.318211
WS0fczYvX5F3haSUwKyGBw,0.848195
Jjq46zUdQzSSmhWtxNVyCg,0.964876
DMLcGAlMlItWOHXjSUZWxQ,1.182460
d0FffgHB4rf-cvJeHXoWqA,2.250711
xpVX0pN4awk23DDPIJzNOg,1.275330
itiYX2LG5gYgJ7zaTwueCg,0.631858
0JkC7O5FcIL5gHPaGGUjyA,1.383873
RwbkNpUZKk3RvaQH1K7uMw,1.620569
qcwU5S49Z7GsTIvS-N49Xw,1.683196
Ra9j4hvHAHjRVho1A21hZg,0.663964
uM5zm0ICnwxusCidpOwTOQ,0.999068
