id,votes
1Lq3ghX6yzJ7MsWXDkgIGQ,1.082476
zulCqAo_XY9wAefJ58H9Fw,0.477738
ptm1X6ReMEYg1Y203KXkxQ,0.638129
JCCe3m0LK7dGGxO4ntoGLg,2.842647
CeOpuUly_s75QSuHKtfxng,1.199866
f_npHQr9DblCH634th98eg,1.263637
vbxsk-vbWpOlpx_hzVANzQ,0.992123
GGMxcqghneND0JUzgZo85A,0.840048
sGQe6moDXutDOSSK8h_1WQ,0.702943
SqN9ixz36WOnVemJ7YyzWg,2.119557
wSUIU6De7q4z-ofz_2L4gA,2.637687
FlNn8JKKAC59B6NL97-SSg,0.445791
LX6L_WKNQPmvY9UVDGmWCQ,1.185051
0Yv3LLiAE0vNkET_i5zMgw,1.536161
Wxf_QtNh3tG6VKVg6vkNYA,1.749236
-F87KP39UTIthblo0zPPHA,1.409926
Rj89qPo8leEW9fVNAtb3Ow,0.439785
wQ2ibGmY3uW13Cxt7B0AVA,0.567861
_01X19lpwdl2r7GzBcCSpA,-0.041227
cykSQuOxQ7Tm0hRvplHWDA,1.065184
ZTb_jCK-Zbakttd-VoyUFA,1.215099
a0o2nIHKB_q1WLsRKsCBMg,2.693482
RCEpA6SdpClNns63-VPFMQ,1.436870
CLR3NbnskwmVd2x4Zn4v8A,0.962355
eyDJW1m4XK1vqweRcznBew,3.641562
-42cCcq9_4tJLV3ZfHnHaA,2.674238
88n3EVZwhRYXkoJuelCfQA,1.350006
xRWtSmWF9nnT8HHzoe2ACg,0.773018
W86pCKcclp5c4g-9UI3oOw,1.071148
Kv2ynuWsD_B41BbpWbIl5A,1.015086
FMadPMGVn5nX1XOtJa7Jlw,1.550332
yx2cWLUwerGEL_MJJtsNcQ,0.573561
37256hOSwA0ZeeY_v_-K6Q,1.327787
Nx_ex15K7JlrGQ2taJvB8A,1.987053
Ijf3nKbh0Ob20G9ixAJ_MQ,1.800674
k0Y-ETFcLH8mvVmNx4iRhA,0.940015
kEzbOq36XgPv4tx10THhQw,0.315105
4f5LLGvMzjmXPlJx_Bvkuw,2.137892
UsXbqhPEF619mC8sYmCjsA,1.001180
lqIhjppJtkjG4TC4XjgHJw,0.788265
vu-ITWFoN0g0bL2ZuAJI-Q,0.921652
beynuU-lRZtY99SP7s-zpA,0.367130
xCYL9nAJ6Z4PtBbNTN0O_w,1.093304
w1marIKYBSG1kJPfZFdh0w,0.983834
SjWQ3dIQeYvxukF2t6BIqw,0.364039
xnL2tU4ozCeTm0sDLcvNRg,1.106035
GczmuyZxSpN9oEXbl3E6IA,0.882276
tnr3Rymy2_5ZSfGXel4AVA,2.251427
DYjVRFHvuRRUjGN5FGmqoQ,1.581528
udXh9zE5Vg9xJ3RflapI3Q,1.485682
T1XvvY1AyGGGe_2dzhLrgw,0.984179
KV_4fHDTERKDx-pYiFSNTA,0.634442
jGwnlwuogwfJuH5Vh3hdXw,1.329077
Dj6K1i902X5A1v6FHrP-7Q,1.021762
u0TemrC0hcmr7UVwF6TjYA,0.806966
N5DBaZPINdNabw6fUFpXSA,1.998270
hIMJFxEMbjj1feaeeBi9sA,0.556123
XbYkL-UKbfFSefCkUIuMlA,0.710278
Fs9a1rRyqmqzf3xYVbIobA,0.944941
k7UsJ6Yk7iw6KvcpAzPboQ,0.499794
d_LiUlPzBatB5LJv_XbiQg,0.514701
w2DP4oM9GIH5EFu7WhNToA,1.284789
MDhoCwcRZkQoX6KFQY2bBw,1.029254
gB4aM3Q8Cm6wumiubFLPNQ,1.942631
fECOZjTLV3p44bWrMxGQiw,0.416543
Bl0IDudk9THhgjTJRD5KNA,0.701173
FThLkhyn2GTHTppDQxPYww,1.622468
6q3lCdmrcxSd8BBgIPlpjA,2.462636
320FvbH91FtigNZOSFCVIw,0.688116
3QDUON5x79j17A5MOe58QQ,0.511584
39uZe3R2HHJJgNbEof0ymA,0.438645
XzLaOR65p89WKXehVjnR4Q,0.354393
XCsALFaCPApw_FGj7whjVw,1.563705
PvpUOOG_Qx6XMoOjTIrFWA,0.412781
jAyqvCXY7WOAUep8wt8_bg,1.098002
n0VhFIDJ1z4NEpRceu2OoQ,0.999241
mVgvXzV4NgZekgKtI-qVVA,-0.956932
cT4dfEVExCn2jl697eyjrA,0.240249
XVtGSiE1IgungStp51072Q,0.589596
RAes7uYf1ciuuTmIx7_FxA,2.041316
PeRnT-8yUl7vRJboQNiLKQ,0.635460
q7a1im5SuXT_mL_rGR0-LQ,0.786354
ESqd0kCOyKQYgBAxvfTZ_A,0.735175
Dsq4b5pWC_F7iWY5zt1ohg,4.091034
6pHMzZYVkvDU5dV0D4tIHA,1.859885
lV7A6r0koafVgcqvTPJt_A,0.685157
9N0pNeUvWzkJeq4DX7IOXg,1.921344
HAbgUCQC5HGBjrJniIMOGQ,1.085482
_GIzYGNlaMLjucToAQ8icA,1.665673
RMInE3ffU4rQIzlwbRZ8Uw,1.270267
QPPER0DPfrTTQCoj1vMd1g,0.928939
SzYY5ST8JDA_MpqTDm5rxQ,2.250505
Eo-fQsfq5ZGLZrCdO08RYA,-0.035415
3dKcM690oTULHquGS9FcSg,0.797589
q3uNdyRE_07VpuTEw1n1pQ,2.103144
cO6--3vrYs72mfzwJYTJKA,0.409544
mi4af3szRDak-rGVEMiyHw,1.595418
rBYe9NNJVIhZJB-qevKS3w,0.889681
T2H1WEQjkCjnyeRTDvh9xw,0.532821
wCv4JHFTk_OY35GRMIk4Zw,1.360551
zhoXcL0F9Dau-w2VQYR8Qw,0.602276
eoIg1vJa9cFTnOT5n5hERA,2.186632
5sXe5EV0hswaVSDU6UORMg,0.608302
SN7VTlhpr2oi9nGmKHWIig,0.713457
7jrEettSFjmVwWJQRmqHVg,1.466647
aER_1lEwaEzQPQhWOBWYeA,2.155048
SW3CEJUhl8Rin85A6RNfyQ,2.820003
HW2ZVimXh1k-K7DzjpRZgQ,1.001238
Z_GuKkOUM4vpRy-q82jnGA,1.382702
D6buhTj4Nle3bjvX6ONlMA,0.955851
ruTPOptWMGwUb3X_eHobwA,2.359746
x50eVVapwVrL8jieOn7Ypg,0.766975
aLLRqFCyADIodW3gwZbJLQ,3.867128
tyIqzAuvFxMRzhv1IfUEIA,0.098961
cVZpK0aZkehhzaPeUa4mCA,1.365232
fqslB5_O78_CAuSHlE_-2Q,1.094707
4JSc8W-i81bPH7UCPG6aHg,1.118721
dkQCsRqEJ90GRG1GxI_rYw,1.141140
jhoDJXekUu-s8-t_murpYA,1.077888
SdG4gOWqmyKdq-Mb6m5c0Q,0.739676
q5eMw0XsQXu2a3aFHcONCg,1.284705
WbPHfwuoRKsAopRa865Jeg,1.156962
SWGegiJcZJLOF4gvjTqtLw,0.745856
cZEWoAYkxiby2a1u9sVGRQ,0.585844
2y9HqF2rzwTVo25tiwc03A,4.226160
a4CWYIP0wHCD7IIaODAQrg,0.380445
oX6G30VFK55L1jCz8Zg1JQ,1.647887
XvCjsnVlXgcmMOHlB8c_Zg,1.788922
PQnAG55JoqsD9XL0a-Un6Q,1.639402
yiSNGkeM5aKXXijTbgKQXg,0.514617
ej6FK6mUq360t3W2A-V5ZA,1.391072
uyM5LDvETveAP7uuE1QY3Q,0.937334
ZEEsfNxfIhpSyNrlmiTznQ,1.780249
LBvFj3gdjKJzoVR9sBggWQ,1.613184
-ZmodfQfum4qEt9-9SYceA,0.314670
1cCdnYWyD-1Wpd7upqgbuw,0.871691
2qnD-AtXqrNV8jis2QPd1w,0.671198
lDX_Mr3K_ycAAQGgtGN2bQ,1.362237
SC7mYx3Mh8RSwy7isHXudA,0.477649
pAgQVgHVIuOfX0UMtWwpqw,1.904105
1rqlHYXV57dj7LWzemk1og,2.038191
ANMNxm6VpiHG-oADDVZifA,0.700741
e9rtzn5VVDRv9ykW6IQ5-w,1.294770
fmN8ys1rjQ04kTwta2RHBw,2.090306
ONMmt2Gsw1tQ6Zk8DOwehg,0.782649
erwLExzTqMSeGkSFa9G8UQ,0.626972
TX4Yj6vJY4tPWAu46BCK-w,3.110926
ogAC16LE2RZUpfZx2NFLxA,1.705624
OrImQMU8t2drAoBIB3DL7w,1.785457
jjmLtREnjpzlXhm1EPs1ZQ,1.804284
gMGrxVsskvoyQ2Jv4j4GIg,1.007232
U956a4KhFtkm9bmbA_tFQw,0.668770
Yc6xvoaLq0zp3DAFlItn1Q,1.140298
K0Z_OV0d4cgEyStkBgRyeA,0.854394
OmOxWk03QDud8XRyzOpq8g,3.582178
OdLESDnP9UGwoToR4kt_Cg,1.102948
uDqewZRuoY0T-F-GffdAWQ,0.777258
Mys1TLWjWt8YH5h2zHcwCw,1.406765
WS0fczYvX5F3haSUwKyGBw,0.722728
Jjq46zUdQzSSmhWtxNVyCg,0.908687
DMLcGAlMlItWOHXjSUZWxQ,1.202938
d0FffgHB4rf-cvJeHXoWqA,2.248171
xpVX0pN4awk23DDPIJzNOg,1.413455
itiYX2LG5gYgJ7zaTwueCg,0.544995
0JkC7O5FcIL5gHPaGGUjyA,1.332769
RwbkNpUZKk3RvaQH1K7uMw,1.736592
qcwU5S49Z7GsTIvS-N49Xw,1.806416
Ra9j4hvHAHjRVho1A21hZg,0.513348
uM5zm0ICnwxusCidpOwTOQ,1.062722
J3bkOy6cfgIb-z4P6IDN4Q,1.264394
Xg99DyMw5RYSB0esYH8f4g,1.161077
gszhLmEvw6L-0oQxTK41RQ,1.663852
NYrQqR9X9X1LAk22ZEuKXw,1.265249
x9XZ4q0IiGqwKp1bWSmPTA,2.187832
EIlK4sqOX_0XZZg8WAPdEQ,1.696823
UxXJ4pfWmJBsks4HjWGbOQ,0.309482
q-xRXgYHJgOn0uvkI9oMPg,0.953173
dbUpJ6yfpwKMfZXAWalHjA,1.084123
Q_FJ4qUcCN_QRyPDiVQl3w,0.633059
yXdRFRPYqYmLJafsbIl01w,0.446152
2niyFhdYocsFKa89ks6WeQ,1.263670
c9UD2-0O-O5giBT5i25WEg,1.211015
UD9zgBBetBGhbDaJgxHSIg,0.658212
qCOK3SHePXGZ4AmTgHvwZw,2.647725
zW4505xkFEgGpYyPJH1NUw,0.889480
PmAkd8-SWDQuDmZg-_TNpA,0.664613
y0ZqwjZmmiKn4BLw2wCs4A,0.576190
v36rj5g8i09OgLpTzqi_xg,0.867619
09SSeYDIc_Onn5UDf74kJw,1.547068
Q_vXpZ3da2dLLNccTMku_g,0.590684
tRV1FcG8lh78isRftMPmYw,1.396029
2R5ledvk-ZYpE1go4TIXSg,2.615768
Sqx7n5woxjYRYtU7NMwO7A,0.962826
fLZ6orhxBSt4UpyQN30Thw,1.047950
DAe0R5_VOPYUJHfC31p7pA,1.097115
FpMIIiewhiXFXP4bE0BnDA,1.861160
2Qv7_SQ76vcSu5oxftWs4Q,3.125124
qzyDJvHN5gSE8rEVUmVw6g,0.505513
HTgPuoq5ioPLKflUpvHFJg,1.559259
NHK1pg-kqsp5J4V6OC96fQ,1.290442
FooOgufIj3oQ-x5OwLnJsA,2.638849
gegtcJjpd7lKQmbuelQt5A,1.928994
ul4eGkS-VhIGDpiN_d7UKA,1.111868
SDdUz1RxvlP8KW09QnNW3w,0.958503
BggyPB__FheceDBhJwiAKg,0.289914
quMVcYBoDG25NIb37e_uow,1.173146
il_CBM7Tohnsu9kRwt-IgA,0.754124
dY4yg55ZPxmZYThwr8gpGA,0.697670
