id,votes
1Lq3ghX6yzJ7MsWXDkgIGQ,1.170598
zulCqAo_XY9wAefJ58H9Fw,0.238993
ptm1X6ReMEYg1Y203KXkxQ,0.191768
JCCe3m0LK7dGGxO4ntoGLg,2.110171
CeOpuUly_s75QSuHKtfxng,0.595000
f_npHQr9DblCH634th98eg,0.728862
vbxsk-vbWpOlpx_hzVANzQ,0.507918
GGMxcqghneND0JUzgZo85A,0.476277
sGQe6moDXutDOSSK8h_1WQ,0.279723
SqN9ixz36WOnVemJ7YyzWg,1.440145
wSUIU6De7q4z-ofz_2L4gA,2.127032
FlNn8JKKAC59B6NL97-SSg,0.133406
LX6L_WKNQPmvY9UVDGmWCQ,0.579551
0Yv3LLiAE0vNkET_i5zMgw,0.741722
Wxf_QtNh3tG6VKVg6vkNYA,1.676557
-F87KP39UTIthblo0zPPHA,0.676554
Rj89qPo8leEW9fVNAtb3Ow,1.439123
wQ2ibGmY3uW13Cxt7B0AVA,0.225482
_01X19lpwdl2r7GzBcCSpA,1.138814
cykSQuOxQ7Tm0hRvplHWDA,0.458295
ZTb_jCK-Zbakttd-VoyUFA,0.763262
a0o2nIHKB_q1WLsRKsCBMg,2.036851
RCEpA6SdpClNns63-VPFMQ,0.844908
CLR3NbnskwmVd2x4Zn4v8A,1.483078
eyDJW1m4XK1vqweRcznBew,3.738903
-42cCcq9_4tJLV3ZfHnHaA,1.863600
88n3EVZwhRYXkoJuelCfQA,0.802115
xRWtSmWF9nnT8HHzoe2ACg,1.619337
W86pCKcclp5c4g-9UI3oOw,0.544301
Kv2ynuWsD_B41BbpWbIl5A,1.108760
FMadPMGVn5nX1XOtJa7Jlw,1.205679
yx2cWLUwerGEL_MJJtsNcQ,0.241763
37256hOSwA0ZeeY_v_-K6Q,1.132770
Nx_ex15K7JlrGQ2taJvB8A,1.253972
Ijf3nKbh0Ob20G9ixAJ_MQ,1.060830
k0Y-ETFcLH8mvVmNx4iRhA,0.504476
kEzbOq36XgPv4tx10THhQw,0.190786
4f5LLGvMzjmXPlJx_Bvkuw,1.347595
UsXbqhPEF619mC8sYmCjsA,0.872277
lqIhjppJtkjG4TC4XjgHJw,0.383596
vu-ITWFoN0g0bL2ZuAJI-Q,0.303561
beynuU-lRZtY99SP7s-zpA,0.044907
xCYL9nAJ6Z4PtBbNTN0O_w,0.703918
w1marIKYBSG1kJPfZFdh0w,0.457259
SjWQ3dIQeYvxukF2t6BIqw,0.097992
xnL2tU4ozCeTm0sDLcvNRg,0.890993
GczmuyZxSpN9oEXbl3E6IA,0.521596
