id,votes
1Lq3ghX6yzJ7MsWXDkgIGQ,1.124881
zulCqAo_XY9wAefJ58H9Fw,0.687165
ptm1X6ReMEYg1Y203KXkxQ,0.589901
JCCe3m0LK7dGGxO4ntoGLg,2.705703
CeOpuUly_s75QSuHKtfxng,1.074623
f_npHQr9DblCH634th98eg,1.333593
vbxsk-vbWpOlpx_hzVANzQ,0.951943
GGMxcqghneND0JUzgZo85A,0.959847
sGQe6moDXutDOSSK8h_1WQ,0.783463
SqN9ixz36WOnVemJ7YyzWg,2.001081
wSUIU6De7q4z-ofz_2L4gA,2.448468
FlNn8JKKAC59B6NL97-SSg,0.750155
LX6L_WKNQPmvY9UVDGmWCQ,1.077578
0Yv3LLiAE0vNkET_i5zMgw,1.294081
Wxf_QtNh3tG6VKVg6vkNYA,1.783172
-F87KP39UTIthblo0zPPHA,1.215738
Rj89qPo8leEW9fVNAtb3Ow,0.547683
wQ2ibGmY3uW13Cxt7B0AVA,0.718260
_01X19lpwdl2r7GzBcCSpA,0.354913
cykSQuOxQ7Tm0hRvplHWDA,1.021365
ZTb_jCK-Zbakttd-VoyUFA,0.948358
a0o2nIHKB_q1WLsRKsCBMg,2.406218
RCEpA6SdpClNns63-VPFMQ,1.233581
CLR3NbnskwmVd2x4Zn4v8A,0.866358
eyDJW1m4XK1vqweRcznBew,4.343288
-42cCcq9_4tJLV3ZfHnHaA,2.594216
88n3EVZwhRYXkoJuelCfQA,1.429334
xRWtSmWF9nnT8HHzoe2ACg,0.848345
W86pCKcclp5c4g-9UI3oOw,1.046732
Kv2ynuWsD_B41BbpWbIl5A,1.170458
FMadPMGVn5nX1XOtJa7Jlw,1.657309
yx2cWLUwerGEL_MJJtsNcQ,0.649515
37256hOSwA0ZeeY_v_-K6Q,1.341211
Nx_ex15K7JlrGQ2taJvB8A,2.082546
Ijf3nKbh0Ob20G9ixAJ_MQ,1.425298
k0Y-ETFcLH8mvVmNx4iRhA,1.042889
kEzbOq36XgPv4tx10THhQw,0.434143
4f5LLGvMzjmXPlJx_Bvkuw,2.177284
UsXbqhPEF619mC8sYmCjsA,0.983751
lqIhjppJtkjG4TC4XjgHJw,0.945897
vu-ITWFoN0g0bL2ZuAJI-Q,0.932695
beynuU-lRZtY99SP7s-zpA,0.494789
xCYL9nAJ6Z4PtBbNTN0O_w,0.889862
w1marIKYBSG1kJPfZFdh0w,0.990843
SjWQ3dIQeYvxukF2t6BIqw,0.602188
xnL2tU4ozCeTm0sDLcvNRg,0.945222
GczmuyZxSpN9oEXbl3E6IA,1.103574
tnr3Rymy2_5ZSfGXel4AVA,2.142106
DYjVRFHvuRRUjGN5FGmqoQ,1.665088
udXh9zE5Vg9xJ3RflapI3Q,1.488983
T1XvvY1AyGGGe_2dzhLrgw,1.073714
KV_4fHDTERKDx-pYiFSNTA,0.860571
jGwnlwuogwfJuH5Vh3hdXw,1.415587
