id,votes
1Lq3ghX6yzJ7MsWXDkgIGQ,-1.015364
zulCqAo_XY9wAefJ58H9Fw,-1.655632
ptm1X6ReMEYg1Y203KXkxQ,1.641420
JCCe3m0LK7dGGxO4ntoGLg,1.801658
CeOpuUly_s75QSuHKtfxng,0.503661
f_npHQr9DblCH634th98eg,-0.800043
vbxsk-vbWpOlpx_hzVANzQ,0.120993
GGMxcqghneND0JUzgZo85A,0.143538
sGQe6moDXutDOSSK8h_1WQ,0.434969
SqN9ixz36WOnVemJ7YyzWg,1.170035
wSUIU6De7q4z-ofz_2L4gA,4.234562
FlNn8JKKAC59B6NL97-SSg,-2.421199
LX6L_WKNQPmvY9UVDGmWCQ,0.484449
0Yv3LLiAE0vNkET_i5zMgw,1.093159
Wxf_QtNh3tG6VKVg6vkNYA,1.587312
-F87KP39UTIthblo0zPPHA,0.901337
Rj89qPo8leEW9fVNAtb3Ow,4.038072
wQ2ibGmY3uW13Cxt7B0AVA,0.278923
_01X19lpwdl2r7GzBcCSpA,1.057482
cykSQuOxQ7Tm0hRvplHWDA,-0.695961
ZTb_jCK-Zbakttd-VoyUFA,3.585978
a0o2nIHKB_q1WLsRKsCBMg,4.693273
RCEpA6SdpClNns63-VPFMQ,0.821875
CLR3NbnskwmVd2x4Zn4v8A,1.189460
eyDJW1m4XK1vqweRcznBew,4.182027
-42cCcq9_4tJLV3ZfHnHaA,1.855836
88n3EVZwhRYXkoJuelCfQA,-1.736957
xRWtSmWF9nnT8HHzoe2ACg,1.322911
W86pCKcclp5c4g-9UI3oOw,0.524995
Kv2ynuWsD_B41BbpWbIl5A,-0.919231
FMadPMGVn5nX1XOtJa7Jlw,0.940112
yx2cWLUwerGEL_MJJtsNcQ,3.290550
37256hOSwA0ZeeY_v_-K6Q,1.119465
Nx_ex15K7JlrGQ2taJvB8A,1.222442
Ijf3nKbh0Ob20G9ixAJ_MQ,5.377790
k0Y-ETFcLH8mvVmNx4iRhA,0.631675
kEzbOq36XgPv4tx10THhQw,0.199555
4f5LLGvMzjmXPlJx_Bvkuw,1.367336
UsXbqhPEF619mC8sYmCjsA,1.222392
lqIhjppJtkjG4TC4XjgHJw,-0.972277
vu-ITWFoN0g0bL2ZuAJI-Q,-1.897930
beynuU-lRZtY99SP7s-zpA,0.115112
xCYL9nAJ6Z4PtBbNTN0O_w,3.728903
w1marIKYBSG1kJPfZFdh0w,-0.649441
SjWQ3dIQeYvxukF2t6BIqw,0.121069
xnL2tU4ozCeTm0sDLcvNRg,0.802687
GczmuyZxSpN9oEXbl3E6IA,-0.903450
tnr3Rymy2_5ZSfGXel4AVA,1.497026
DYjVRFHvuRRUjGN5FGmqoQ,0.842173
udXh9zE5Vg9xJ3RflapI3Q,1.617788
T1XvvY1AyGGGe_2dzhLrgw,0.514548
KV_4fHDTERKDx-pYiFSNTA,0.194542
jGwnlwuogwfJuH5Vh3hdXw,0.926433
Dj6K1i902X5A1v6FHrP-7Q,1.333922
u0TemrC0hcmr7UVwF6TjYA,0.448447
N5DBaZPINdNabw6fUFpXSA,1.143968
hIMJFxEMbjj1feaeeBi9sA,0.430483
XbYkL-UKbfFSefCkUIuMlA,-0.316702
Fs9a1rRyqmqzf3xYVbIobA,1.572281
k7UsJ6Yk7iw6KvcpAzPboQ,0.664808
d_LiUlPzBatB5LJv_XbiQg,0.289700
w2DP4oM9GIH5EFu7WhNToA,-2.030062
MDhoCwcRZkQoX6KFQY2bBw,0.998680
gB4aM3Q8Cm6wumiubFLPNQ,-0.151022
fECOZjTLV3p44bWrMxGQiw,0.184776
Bl0IDudk9THhgjTJRD5KNA,0.318262
FThLkhyn2GTHTppDQxPYww,1.160004
6q3lCdmrcxSd8BBgIPlpjA,1.485478
320FvbH91FtigNZOSFCVIw,0.832765
3QDUON5x79j17A5MOe58QQ,-1.410822
39uZe3R2HHJJgNbEof0ymA,0.311857
XzLaOR65p89WKXehVjnR4Q,0.062355
XCsALFaCPApw_FGj7whjVw,0.976023
PvpUOOG_Qx6XMoOjTIrFWA,0.165668
jAyqvCXY7WOAUep8wt8_bg,0.502993
n0VhFIDJ1z4NEpRceu2OoQ,0.131273
mVgvXzV4NgZekgKtI-qVVA,-1.072743
cT4dfEVExCn2jl697eyjrA,3.736398
XVtGSiE1IgungStp51072Q,-1.193289
RAes7uYf1ciuuTmIx7_FxA,1.081660
PeRnT-8yUl7vRJboQNiLKQ,0.205944
q7a1im5SuXT_mL_rGR0-LQ,0.635272
ESqd0kCOyKQYgBAxvfTZ_A,0.279474
Dsq4b5pWC_F7iWY5zt1ohg,3.771249
6pHMzZYVkvDU5dV0D4tIHA,-1.442413
lV7A6r0koafVgcqvTPJt_A,0.681844
9N0pNeUvWzkJeq4DX7IOXg,1.200524
HAbgUCQC5HGBjrJniIMOGQ,0.255845
_GIzYGNlaMLjucToAQ8icA,-0.266529
RMInE3ffU4rQIzlwbRZ8Uw,2.659966
QPPER0DPfrTTQCoj1vMd1g,0.614989
SzYY5ST8JDA_MpqTDm5rxQ,1.325119
Eo-fQsfq5ZGLZrCdO08RYA,-0.015633
3dKcM690oTULHquGS9FcSg,0.389014
q3uNdyRE_07VpuTEw1n1pQ,0.908759
cO6--3vrYs72mfzwJYTJKA,-0.547213
mi4af3szRDak-rGVEMiyHw,1.103772
rBYe9NNJVIhZJB-qevKS3w,0.761444
T2H1WEQjkCjnyeRTDvh9xw,0.487168
wCv4JHFTk_OY35GRMIk4Zw,0.874663
zhoXcL0F9Dau-w2VQYR8Qw,0.291892
eoIg1vJa9cFTnOT5n5hERA,1.368567
5sXe5EV0hswaVSDU6UORMg,2.299773
SN7VTlhpr2oi9nGmKHWIig,0.351009
7jrEettSFjmVwWJQRmqHVg,0.522433
aER_1lEwaEzQPQhWOBWYeA,1.356393
SW3CEJUhl8Rin85A6RNfyQ,1.904137
HW2ZVimXh1k-K7DzjpRZgQ,0.902187
Z_GuKkOUM4vpRy-q82jnGA,0.709217
D6buhTj4Nle3bjvX6ONlMA,0.861767
ruTPOptWMGwUb3X_eHobwA,1.464055
x50eVVapwVrL8jieOn7Ypg,-0.905033
aLLRqFCyADIodW3gwZbJLQ,3.404937
tyIqzAuvFxMRzhv1IfUEIA,-0.951781
cVZpK0aZkehhzaPeUa4mCA,0.786428
fqslB5_O78_CAuSHlE_-2Q,0.806991
4JSc8W-i81bPH7UCPG6aHg,0.595800
dkQCsRqEJ90GRG1GxI_rYw,0.382087
jhoDJXekUu-s8-t_murpYA,0.613546
SdG4gOWqmyKdq-Mb6m5c0Q,0.422690
q5eMw0XsQXu2a3aFHcONCg,0.571098
WbPHfwuoRKsAopRa865Jeg,0.186183
SWGegiJcZJLOF4gvjTqtLw,0.335004
cZEWoAYkxiby2a1u9sVGRQ,0.240151
2y9HqF2rzwTVo25tiwc03A,4.160687
a4CWYIP0wHCD7IIaODAQrg,0.774076
oX6G30VFK55L1jCz8Zg1JQ,1.205182
XvCjsnVlXgcmMOHlB8c_Zg,-0.490590
PQnAG55JoqsD9XL0a-Un6Q,0.463221
yiSNGkeM5aKXXijTbgKQXg,0.351334
ej6FK6mUq360t3W2A-V5ZA,0.650004
uyM5LDvETveAP7uuE1QY3Q,-0.719502
ZEEsfNxfIhpSyNrlmiTznQ,0.951707
LBvFj3gdjKJzoVR9sBggWQ,1.776202
-ZmodfQfum4qEt9-9SYceA,0.633171
1cCdnYWyD-1Wpd7upqgbuw,-0.602730
2qnD-AtXqrNV8jis2QPd1w,0.292963
lDX_Mr3K_ycAAQGgtGN2bQ,1.399460
SC7mYx3Mh8RSwy7isHXudA,0.289098
pAgQVgHVIuOfX0UMtWwpqw,1.212106
1rqlHYXV57dj7LWzemk1og,1.148479
ANMNxm6VpiHG-oADDVZifA,0.021039
e9rtzn5VVDRv9ykW6IQ5-w,0.795804
fmN8ys1rjQ04kTwta2RHBw,1.961722
ONMmt2Gsw1tQ6Zk8DOwehg,-1.903920
erwLExzTqMSeGkSFa9G8UQ,-1.030603
TX4Yj6vJY4tPWAu46BCK-w,2.498080
ogAC16LE2RZUpfZx2NFLxA,1.046007
OrImQMU8t2drAoBIB3DL7w,1.910024
jjmLtREnjpzlXhm1EPs1ZQ,-1.292959
gMGrxVsskvoyQ2Jv4j4GIg,0.385471
U956a4KhFtkm9bmbA_tFQw,0.271664
Yc6xvoaLq0zp3DAFlItn1Q,-0.842732
K0Z_OV0d4cgEyStkBgRyeA,0.460164
OmOxWk03QDud8XRyzOpq8g,2.863828
OdLESDnP9UGwoToR4kt_Cg,1.067398
uDqewZRuoY0T-F-GffdAWQ,1.152173
Mys1TLWjWt8YH5h2zHcwCw,0.776798
WS0fczYvX5F3haSUwKyGBw,0.390501
Jjq46zUdQzSSmhWtxNVyCg,1.241008
DMLcGAlMlItWOHXjSUZWxQ,0.588645
d0FffgHB4rf-cvJeHXoWqA,1.738822
xpVX0pN4awk23DDPIJzNOg,0.721390
itiYX2LG5gYgJ7zaTwueCg,0.240155
0JkC7O5FcIL5gHPaGGUjyA,0.709744
RwbkNpUZKk3RvaQH1K7uMw,8.798182
qcwU5S49Z7GsTIvS-N49Xw,-0.624731
Ra9j4hvHAHjRVho1A21hZg,0.077056
uM5zm0ICnwxusCidpOwTOQ,1.890132
J3bkOy6cfgIb-z4P6IDN4Q,0.521728
Xg99DyMw5RYSB0esYH8f4g,0.623326
gszhLmEvw6L-0oQxTK41RQ,0.912194
NYrQqR9X9X1LAk22ZEuKXw,1.627718
x9XZ4q0IiGqwKp1bWSmPTA,1.297662
EIlK4sqOX_0XZZg8WAPdEQ,1.099864
UxXJ4pfWmJBsks4HjWGbOQ,-1.044161
q-xRXgYHJgOn0uvkI9oMPg,0.413276
dbUpJ6yfpwKMfZXAWalHjA,1.103336
Q_FJ4qUcCN_QRyPDiVQl3w,0.672356
yXdRFRPYqYmLJafsbIl01w,0.035772
2niyFhdYocsFKa89ks6WeQ,0.519751
c9UD2-0O-O5giBT5i25WEg,0.608399
UD9zgBBetBGhbDaJgxHSIg,3.289836
qCOK3SHePXGZ4AmTgHvwZw,2.175249
zW4505xkFEgGpYyPJH1NUw,2.709749
PmAkd8-SWDQuDmZg-_TNpA,0.376632
y0ZqwjZmmiKn4BLw2wCs4A,1.573555
v36rj5g8i09OgLpTzqi_xg,2.450416
09SSeYDIc_Onn5UDf74kJw,-1.358279
Q_vXpZ3da2dLLNccTMku_g,3.148136
tRV1FcG8lh78isRftMPmYw,1.090482
2R5ledvk-ZYpE1go4TIXSg,1.849485
Sqx7n5woxjYRYtU7NMwO7A,-1.566874
fLZ6orhxBSt4UpyQN30Thw,1.579776
DAe0R5_VOPYUJHfC31p7pA,-0.110354
FpMIIiewhiXFXP4bE0BnDA,1.921773
2Qv7_SQ76vcSu5oxftWs4Q,2.151691
qzyDJvHN5gSE8rEVUmVw6g,1.184688
HTgPuoq5ioPLKflUpvHFJg,5.039975
NHK1pg-kqsp5J4V6OC96fQ,-1.174039
FooOgufIj3oQ-x5OwLnJsA,5.548444
gegtcJjpd7lKQmbuelQt5A,0.822087
ul4eGkS-VhIGDpiN_d7UKA,0.939085
SDdUz1RxvlP8KW09QnNW3w,0.458321
BggyPB__FheceDBhJwiAKg,0.379628
quMVcYBoDG25NIb37e_uow,0.317525
il_CBM7Tohnsu9kRwt-IgA,-0.115676
dY4yg55ZPxmZYThwr8gpGA,-2.049088
lz-s2i_mEUKxgsvTOJguDg,1.185651
Vztsqkrw6FLODSTtq4meeg,-1.563341
C5Xt1Xz-V8CF8xBGYZ200g,0.504676
WFCtReqrKrwtPuQB6dgnNQ,0.397924
mqgO9vNGHr1UQJ6pYXRUwQ,1.208859
VoUgyL7B2TjJmnzXUZGzaA,1.739356
yn_6p_BVpAKTYlZSrmitsA,0.709816
IAasvTM6Xezbngxz2xqyJA,1.034476
qxFelsvfkR2g6Of5lExSVA,-0.065218
AC8482372XLbPPUTfSHbQw,-1.340526
6VD5KicEDqSy9mggew-k5w,2.197221
nqK62T9pikNe1FbsTbEQYA,0.648798
tSFMXkt24_TmyiWYc1Ny2A,-2.286692
juMF2cD2yLe8wvp_NLYd7g,1.462049
OTt0k_3AHg0-GaWs2D4gEA,0.555999
HQ2lXws-RDp6MMg9sbvbog,1.206603
euTNfPUVZ_ja6JO2gO60ng,0.225774
hQhOyMJn2lY6YkHQc9eR6g,0.614856
0kEahVWlk6pJ4h6QD1VW2g,0.657576
03PAipDv6e2n8ngth8S69Q,0.106449
vPFmEOdtW4xm8OW3A3pI3Q,1.743116
nSX8qCzH5Bh-wRtjsHLmWA,0.494368
QyQciLc1MEereO0CsoBVFg,0.916502
jOsykVg1QlgKFCWKeg5DSw,-1.291904
8nu5hvObBahBjyRr7KwABg,6.119334
klwplXLT1WPB0U3sM8v4og,-1.499263
nBcvTdrP1Y0eodxsXCBMew,0.638572
ZtE1AXwV6DD6vOm7-mxJfQ,0.499919
kC_3fpxtrRfZ0ugKd3uerQ,0.584697
M--65r07ZRUHXuKmZ4kgGw,2.041214
F6imtUkgEs4hIpKOUK90dA,1.877645
NrELIRMSCO-R6n1Weay_3Q,-0.694036
urMU_bil0MSVUGF01FEUkg,0.539190
v7yAAKeJA2wyqhgl8VEsCQ,4.403312
JTvDXcSSTVhXF1bZ3e7NbQ,2.038125
PKdRQ3PZ9EH_pdt37K3gpw,1.607800
5-PuAOxmQE8KOaWiryjqmw,2.076223
cTAhFEkzUMSs0kg1qH_QyQ,0.452175
vjEsc5kLe3pEvIGmcz_bmw,0.869080
eIqDLWfIYGlZXL-htwngOQ,-0.809116
vQzZ2ERP673QGe7TtMl_-A,0.707573
oZ1EXCzwnF7GJaXqr0_1kg,-3.014625
CRyDzRY_MDFYQktJ1qOcSw,1.287824
FVzepqvByttuWeiWM1GTFA,-0.843733
IEUNOcA4w4P7-dT6-Q_bQQ,0.488741
lSsYcj6NP6n8eN8rm30agg,0.709593
mkaxTxpVrgXk2j7areTuBA,0.457763
FNQqpv6LOnteMFn6V52qdQ,0.664278
dKNajwZgUGTUBzKtL6pKgA,1.841256
zGj5MYWsSGlpGDqOyyWaqA,-1.120849
eNhPSG1bJ_rHyvuaX5OF1w,0.285398
7qe8Z_Y2s7b7wf8nOLjxhA,0.268805
j4kg5TdmBil4z8KDZfUn6w,-0.485564
U2YS0e7026_btGPiPYNHsQ,0.114143
4MatnQnFh9CqnqCaBLeQpg,1.852851
z4ajP-ZxNztyhDDznIUIUQ,0.242008
FoMlnv1VoTE2oXy64W2DRA,-0.390672
bCCu03YvPn-56Hl1PsA4Ng,0.711165
LY2F1nXA8vkBrJ6njuAJCw,1.787048
CpGrEEoeq7aY4OHlJYyJ5g,3.937604
npyq7X4JioSM4SB8OW5H_g,1.288656
HwAUGGa04Zh3q82uk726Fg,1.855546
mHblLduEQWVFRm2-sOD6Cw,2.462286
A7WWo196DyJwUSPkea_g_g,1.646767
hJR0uLREAF5QHtuM4aoL3w,2.481827
ju_n6IxS8TpFzzcfqlgdTA,1.499496
FMN_jBH7MXMSS3wyQN_TUw,0.399528
ZTejwysPjjY7gxZJUj-fOA,0.324715
36_fKhOrwTkXeKi19vRV9w,0.304739
uull8UunnyG4_vq3EVMbZA,0.578004
27F3zHA6qp2XF11OfY9_wQ,0.575426
Fw1r_ahNfSSge8qfQT3mBw,0.871334
Xalk6waP507IVrEV7OaZxw,0.612968
---DgD3WlOJXFnTQP6H23A,4.405108
MQ5klO9DbAnWuSMHDJm3ug,1.511699
iliPD16cDh1SxgZ4LkQLSA,0.565730
_xEIm_nN5J-8tQhbrBTZxg,1.851465
BNuRUxbgdGHWAONymW96aA,3.670310
AlARqXpKLarY4vYteWYe5A,1.195161
W48M9VXa39ByrO2FYadh_g,1.041187
7FFgkBzSIfGox6j738MC_w,0.879704
h29F4UIGK758lyYMQwxaTw,0.619978
dqBUUMhe38fQSbXOx0FZ8w,-1.139319
w85mmJ0RmN3-aI-gdnMVOQ,0.432549
0Fq1v7rwtj2AiRhcfxotQA,1.090337
yVFGSE4JJ6UTb63Hm4m3uQ,0.575855
gUdD-ehUk0eRbvQUDYgFYg,-0.006807
6RV15Z2CEddLgK_cuKHlgg,0.619883
NCLGWT72Ro-gCxgJyca5ZQ,0.985122
5KUH_tk2ru9blnfvhc2MuA,4.739210
2sKkYsh8zKFC7TYARQRvHg,0.718210
uQrW3tezEUV2S8cLT0xnjQ,1.688385
3OJ7LqzWqOPR4nB9y2Ls9g,0.609026
-5h79rxJ1KfnmXOu0rSAag,-0.491815
ug818y0Cy-QJvmg3H6PMCg,0.601371
iswVCA2UrzVAlshrKcCUZw,0.501763
TKViQxV8XIzh8wSy1h1kIg,1.082270
5-qjO_U4VNob8aI_SnFuXg,1.008677
41QNdeuzc-iQcoxv44Piug,1.937473
BM5EeJP7ORcoaV1BQ9-JCg,2.765007
zRmwlExqU0sHkHuc2Jmefg,-0.604548
cLALrZh_1bMKrFrrnKZG2A,0.554446
N36Hld3EiKIww6_TEn1ttw,1.194140
jqmTrw8uCyQpsO0ndaUErA,1.266092
ene7KKqQiLfRPS_sYPUo-w,-0.502611
qiyw39cmxCtMP3ccb22j8g,-0.534486
